id,song_name,artist,pic_url,preview_url,release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,test,index
2OARIMw1hpehr86Iwmv04c,Peggy Sue,Buddy Holly,https://i.scdn.co/image/ab67616d0000b27358816b5b546bdc2c0e7f6416,,1958,0.676,0.424,9,-8.132,1,0.0329,0.947,0.000494,0.119,0.493,148.373,audio_features,spotify:track:2OARIMw1hpehr86Iwmv04c,https://api.spotify.com/v1/tracks/2OARIMw1hpehr86Iwmv04c,https://api.spotify.com/v1/audio-analysis/2OARIMw1hpehr86Iwmv04c,150960,4,0,566
1hFB1obL3dCyIDigkojSTm,Lollipop,The Chordettes,https://i.scdn.co/image/ab67616d0000b2734dafc693fd369457726d5c4e,https://p.scdn.co/mp3-preview/cf5f92e4677c4c38fb64f076ae02ee86d0b32fed?cid=f4f54a850da14f27a6e2b44603fe8013,2010,0.65,0.593,7,-6.374,0,0.122,0.585,0.00244,0.441,0.825,143.179,audio_features,spotify:track:1hFB1obL3dCyIDigkojSTm,https://api.spotify.com/v1/tracks/1hFB1obL3dCyIDigkojSTm,https://api.spotify.com/v1/audio-analysis/1hFB1obL3dCyIDigkojSTm,130533,4,0,567
5ytPMYb6dkoli8sNSEsdmZ,Love Potion No. 9 - Remastered / Single Version,The Clovers,https://i.scdn.co/image/ab67616d0000b273ce5b8505b2fce099377d2857,,1991,0.738,0.451,7,-12.949,1,0.146,0.572,0.0,0.175,0.793,128.853,audio_features,spotify:track:5ytPMYb6dkoli8sNSEsdmZ,https://api.spotify.com/v1/tracks/5ytPMYb6dkoli8sNSEsdmZ,https://api.spotify.com/v1/audio-analysis/5ytPMYb6dkoli8sNSEsdmZ,113200,4,0,568
3h4udS0WeWbsur3yfjvnm4,Reet Petite,Jackie Wilson,https://i.scdn.co/image/ab67616d0000b2738cc2718c11345833920086b2,https://p.scdn.co/mp3-preview/c8039852c1bf3576d1955f801a100786de75b3ed?cid=f4f54a850da14f27a6e2b44603fe8013,1958,0.664,0.66,5,-6.526,1,0.13,0.447,0.0,0.298,0.873,84.345,audio_features,spotify:track:3h4udS0WeWbsur3yfjvnm4,https://api.spotify.com/v1/tracks/3h4udS0WeWbsur3yfjvnm4,https://api.spotify.com/v1/audio-analysis/3h4udS0WeWbsur3yfjvnm4,169240,4,0,569
3P6OwCX7Ofiaaqtvujb6i5,Sixteen Tons,Tennessee Ernie Ford,https://i.scdn.co/image/ab67616d0000b2738bbea9fbdb68b329c1228e25,,1997,0.693,0.324,11,-15.085,1,0.205,0.796,0.0,0.246,0.382,144.14,audio_features,spotify:track:3P6OwCX7Ofiaaqtvujb6i5,https://api.spotify.com/v1/tracks/3P6OwCX7Ofiaaqtvujb6i5,https://api.spotify.com/v1/audio-analysis/3P6OwCX7Ofiaaqtvujb6i5,158307,4,0,570
3Lbxie6whOW4eMt4jtI32k,Yakety Yak - 2007 Remaster,The Coasters,https://i.scdn.co/image/ab67616d0000b273ccdfe154fe251276f5ed16d7,https://p.scdn.co/mp3-preview/e758392f2f05b6e05384c5d22f6221682d459887?cid=f4f54a850da14f27a6e2b44603fe8013,2007,0.641,0.834,7,-7.831,1,0.242,0.626,0.000534,0.131,0.849,120.948,audio_features,spotify:track:3Lbxie6whOW4eMt4jtI32k,https://api.spotify.com/v1/tracks/3Lbxie6whOW4eMt4jtI32k,https://api.spotify.com/v1/audio-analysis/3Lbxie6whOW4eMt4jtI32k,116027,4,0,571
7bflxIMDz5mFxhQyYx1CEh,Magic Moments,Perry Como,https://i.scdn.co/image/ab67616d0000b2732027745ea676490e7d3376ed,https://p.scdn.co/mp3-preview/dac6fa2063005073f4e68c62afcdbba4f8cb424d?cid=f4f54a850da14f27a6e2b44603fe8013,1993,0.719,0.257,0,-14.446,0,0.0435,0.88,2.61e-06,0.257,0.75,103.829,audio_features,spotify:track:7bflxIMDz5mFxhQyYx1CEh,https://api.spotify.com/v1/tracks/7bflxIMDz5mFxhQyYx1CEh,https://api.spotify.com/v1/audio-analysis/7bflxIMDz5mFxhQyYx1CEh,159907,4,0,572
2HyPrPSANTIPkR6CfiytwY,Dream a Little Dream of Me (with Paul Weston & His Music From Hollywood),Doris Day,https://i.scdn.co/image/ab67616d0000b27346819799558f553de9f1df24,https://p.scdn.co/mp3-preview/06eee022ebbb382257437126b3f5020b48ccefca?cid=f4f54a850da14f27a6e2b44603fe8013,1957,0.386,0.125,0,-17.695,1,0.0394,0.921,6.42e-06,0.0919,0.254,147.721,audio_features,spotify:track:2HyPrPSANTIPkR6CfiytwY,https://api.spotify.com/v1/tracks/2HyPrPSANTIPkR6CfiytwY,https://api.spotify.com/v1/audio-analysis/2HyPrPSANTIPkR6CfiytwY,223373,4,0,573
4LcrHUkRmXG3c0YD5VYutn,At The Hop,Danny & The Juniors,https://i.scdn.co/image/ab67616d0000b27362b3c3aec00c8a1d7e4663ca,,1983,0.407,0.826,8,-8.29,1,0.0495,0.693,1.57e-05,0.285,0.891,192.21,audio_features,spotify:track:4LcrHUkRmXG3c0YD5VYutn,https://api.spotify.com/v1/tracks/4LcrHUkRmXG3c0YD5VYutn,https://api.spotify.com/v1/audio-analysis/4LcrHUkRmXG3c0YD5VYutn,150867,4,0,574
3mKdw0slI6wmnb1FBrvwn2,I Get A Kick Out Of You,Frank Sinatra,https://i.scdn.co/image/ab67616d0000b273503b7b4db39f931b7188188b,,1962,0.395,0.375,5,-10.966,0,0.0381,0.555,0.0,0.576,0.775,178.105,audio_features,spotify:track:3mKdw0slI6wmnb1FBrvwn2,https://api.spotify.com/v1/tracks/3mKdw0slI6wmnb1FBrvwn2,https://api.spotify.com/v1/audio-analysis/3mKdw0slI6wmnb1FBrvwn2,194093,4,0,575
01u6AEzGbGbQyYVdxajxqk,Don't Be Cruel,Elvis Presley,https://i.scdn.co/image/ab67616d0000b27320ee3e86e17f17239bef1f76,https://p.scdn.co/mp3-preview/873f2231a4d75b183a538d6d7d942ed6171d0afe?cid=f4f54a850da14f27a6e2b44603fe8013,1958,0.697,0.55,2,-11.496,1,0.179,0.856,3.44e-05,0.0907,0.844,84.802,audio_features,spotify:track:01u6AEzGbGbQyYVdxajxqk,https://api.spotify.com/v1/tracks/01u6AEzGbGbQyYVdxajxqk,https://api.spotify.com/v1/audio-analysis/01u6AEzGbGbQyYVdxajxqk,122893,4,0,576
3NhqNUMkRhHxEHbQ3bUaCc,Only You (And You Alone),The Platters,https://i.scdn.co/image/ab67616d0000b2738b87773ace065872827f46d1,https://p.scdn.co/mp3-preview/fca9573013c2e8630f65afd3b5e41d7e8c7642a8?cid=f4f54a850da14f27a6e2b44603fe8013,1966,0.394,0.309,3,-10.812,1,0.0296,0.906,0.0,0.144,0.291,84.003,audio_features,spotify:track:3NhqNUMkRhHxEHbQ3bUaCc,https://api.spotify.com/v1/tracks/3NhqNUMkRhHxEHbQ3bUaCc,https://api.spotify.com/v1/audio-analysis/3NhqNUMkRhHxEHbQ3bUaCc,166467,4,0,577
2xKfXRhw5xaUXfevJJspZf,Why Do Fools Fall in Love,Frankie Lymon,https://i.scdn.co/image/ab67616d0000b27316a312d3a18f48077f778a4c,https://p.scdn.co/mp3-preview/a4fb15a6fe26447af0304fd68164f965669bd460?cid=f4f54a850da14f27a6e2b44603fe8013,1989,0.388,0.532,1,-8.685,1,0.102,0.51,3.06e-06,0.0974,0.845,173.586,audio_features,spotify:track:2xKfXRhw5xaUXfevJJspZf,https://api.spotify.com/v1/tracks/2xKfXRhw5xaUXfevJJspZf,https://api.spotify.com/v1/audio-analysis/2xKfXRhw5xaUXfevJJspZf,139667,4,0,578
7GnMzVWOHLBPcfco4L1GtE,Earth Angel,The Penguins,https://i.scdn.co/image/ab67616d0000b27362edbd6bd191200de1581b4c,https://p.scdn.co/mp3-preview/b99fa7e973c8e5b6af8af155c6d5a48325d0860d?cid=f4f54a850da14f27a6e2b44603fe8013,1954,0.487,0.338,8,-11.121,1,0.0271,0.84,0.0,0.196,0.433,78.983,audio_features,spotify:track:7GnMzVWOHLBPcfco4L1GtE,https://api.spotify.com/v1/tracks/7GnMzVWOHLBPcfco4L1GtE,https://api.spotify.com/v1/audio-analysis/7GnMzVWOHLBPcfco4L1GtE,171067,4,0,579
4IYyGIbMS5ZkxDXGfPIrXr,Come Go With Me,The Del-Vikings,https://i.scdn.co/image/ab67616d0000b273c223c0c9fc255e7019a5296a,,1997,0.566,0.534,5,-9.416,0,0.0409,0.713,0.0,0.0883,0.582,129.69,audio_features,spotify:track:4IYyGIbMS5ZkxDXGfPIrXr,https://api.spotify.com/v1/tracks/4IYyGIbMS5ZkxDXGfPIrXr,https://api.spotify.com/v1/audio-analysis/4IYyGIbMS5ZkxDXGfPIrXr,162293,4,0,580
0GVvRmCoiLkhxJvlZy9bLk,In The Still of the Night,The Five Satins,https://i.scdn.co/image/ab67616d0000b2739e8ad4f8a33d8a0968769165,https://p.scdn.co/mp3-preview/e4897f4ed35c5e52e996e7884f24467c9338b4c9?cid=f4f54a850da14f27a6e2b44603fe8013,1993,0.43,0.33,6,-10.621,1,0.0353,0.876,0.0,0.105,0.316,108.824,audio_features,spotify:track:0GVvRmCoiLkhxJvlZy9bLk,https://api.spotify.com/v1/tracks/0GVvRmCoiLkhxJvlZy9bLk,https://api.spotify.com/v1/audio-analysis/0GVvRmCoiLkhxJvlZy9bLk,187667,3,0,581
7Gpx2fNJiilvrf9Ss8qbit,Calendar Girl,Neil Sedaka,https://i.scdn.co/image/ab67616d0000b2733843b432892fdff0ffd2c96d,https://p.scdn.co/mp3-preview/bc417cc6ad239831f48e0ee8383e4bb116bcfe81?cid=f4f54a850da14f27a6e2b44603fe8013,1959,0.703,0.649,8,-7.727,0,0.0312,0.397,0.0,0.209,0.862,122.719,audio_features,spotify:track:7Gpx2fNJiilvrf9Ss8qbit,https://api.spotify.com/v1/tracks/7Gpx2fNJiilvrf9Ss8qbit,https://api.spotify.com/v1/audio-analysis/7Gpx2fNJiilvrf9Ss8qbit,159693,4,0,582
0x0ffSAP6PkdoDgHOfroof,My Funny Valentine - Remastered,Frank Sinatra,https://i.scdn.co/image/ab67616d0000b2734ad936718c2e69b45868bd44,,1954,0.257,0.125,11,-14.267,0,0.0332,0.891,0.0,0.108,0.245,84.93,audio_features,spotify:track:0x0ffSAP6PkdoDgHOfroof,https://api.spotify.com/v1/tracks/0x0ffSAP6PkdoDgHOfroof,https://api.spotify.com/v1/audio-analysis/0x0ffSAP6PkdoDgHOfroof,150667,4,0,583
5d6ZRqgbz26Sg4bk1oifQw,Blue Suede Shoes,Carl Perkins,https://i.scdn.co/image/ab67616d0000b27356cb96b27916cc2db4d9aeaf,,1957,0.548,0.673,4,-7.318,0,0.0364,0.448,8.53e-05,0.342,0.965,168.891,audio_features,spotify:track:5d6ZRqgbz26Sg4bk1oifQw,https://api.spotify.com/v1/tracks/5d6ZRqgbz26Sg4bk1oifQw,https://api.spotify.com/v1/audio-analysis/5d6ZRqgbz26Sg4bk1oifQw,134446,4,0,584
1CTex49P0iWwzUGsMNjgaV,Strange Fruit,Billie Holiday,https://i.scdn.co/image/ab67616d0000b273f8743d2c7812763f7f66e83b,,1957,0.313,0.0437,6,-22.627,1,0.0315,0.989,0.148,0.209,0.0625,100.827,audio_features,spotify:track:1CTex49P0iWwzUGsMNjgaV,https://api.spotify.com/v1/tracks/1CTex49P0iWwzUGsMNjgaV,https://api.spotify.com/v1/audio-analysis/1CTex49P0iWwzUGsMNjgaV,192867,1,0,585
760clbeDBWmBsBLbszWuNZ,I'm A Man,Bo Diddley,https://i.scdn.co/image/ab67616d0000b273dcd1d02a2b91f0842ad105ed,,1958,0.513,0.546,0,-15.672,1,0.0391,0.333,0.0,0.17,0.834,85.527,audio_features,spotify:track:760clbeDBWmBsBLbszWuNZ,https://api.spotify.com/v1/tracks/760clbeDBWmBsBLbszWuNZ,https://api.spotify.com/v1/audio-analysis/760clbeDBWmBsBLbszWuNZ,164547,4,0,586
4tmy6FB76bR5eLmx0zO1mn,Pennies From Heaven,Louis Prima,https://i.scdn.co/image/ab67616d0000b273a06458b080f396941f2a2af9,,1957,0.515,0.408,8,-11.96,1,0.194,0.452,0.0,0.0682,0.915,185.767,audio_features,spotify:track:4tmy6FB76bR5eLmx0zO1mn,https://api.spotify.com/v1/tracks/4tmy6FB76bR5eLmx0zO1mn,https://api.spotify.com/v1/audio-analysis/4tmy6FB76bR5eLmx0zO1mn,141667,4,0,587
1V4NaFlrUCK49MXcdOcVeS,They Can't Take That Away From Me,Ella Fitzgerald,https://i.scdn.co/image/ab67616d0000b273a0b669c5273f36ffefcf1ebc,,1997,0.563,0.136,3,-17.402,1,0.0683,0.87,0.0,0.106,0.368,104.928,audio_features,spotify:track:1V4NaFlrUCK49MXcdOcVeS,https://api.spotify.com/v1/tracks/1V4NaFlrUCK49MXcdOcVeS,https://api.spotify.com/v1/audio-analysis/1V4NaFlrUCK49MXcdOcVeS,280000,4,0,588
5KG2ahk1cONbHvg3dBdTbx,Mr. Lonely,Bobby Vinton,https://i.scdn.co/image/ab67616d0000b2735980cda6de8365d077f34a5e,https://p.scdn.co/mp3-preview/735f425704af22f60962fa193c0df3f1fe7622dd?cid=f4f54a850da14f27a6e2b44603fe8013,1962,0.245,0.293,4,-10.361,1,0.0303,0.817,0.0,0.177,0.344,168.984,audio_features,spotify:track:5KG2ahk1cONbHvg3dBdTbx,https://api.spotify.com/v1/tracks/5KG2ahk1cONbHvg3dBdTbx,https://api.spotify.com/v1/audio-analysis/5KG2ahk1cONbHvg3dBdTbx,161373,3,0,589
4bzvhZFlV9UqQ3EmV2i8s4,Who's Sorry Now,Connie Francis,https://i.scdn.co/image/ab67616d0000b273c9a04e077308f223269e240f,,2005,0.522,0.326,3,-6.448,1,0.0273,0.755,2.26e-05,0.36,0.443,87.535,audio_features,spotify:track:4bzvhZFlV9UqQ3EmV2i8s4,https://api.spotify.com/v1/tracks/4bzvhZFlV9UqQ3EmV2i8s4,https://api.spotify.com/v1/audio-analysis/4bzvhZFlV9UqQ3EmV2i8s4,136627,4,0,590
4uxsv9PjV3Yeyn51RdWvGJ,Misty,Johnny Mathis,https://i.scdn.co/image/ab67616d0000b27372ddee406b1d5f70de813c64,https://p.scdn.co/mp3-preview/f27679a3676b97425aef16e23180cbcc98839b53?cid=f4f54a850da14f27a6e2b44603fe8013,1959,0.216,0.267,8,-13.561,1,0.0351,0.876,2.7e-05,0.109,0.218,82.098,audio_features,spotify:track:4uxsv9PjV3Yeyn51RdWvGJ,https://api.spotify.com/v1/tracks/4uxsv9PjV3Yeyn51RdWvGJ,https://api.spotify.com/v1/audio-analysis/4uxsv9PjV3Yeyn51RdWvGJ,216573,4,0,591
07GtDOCxmye5KDWsTSACPk,Chantilly Lace,The Big Bopper,https://i.scdn.co/image/ab67616d0000b27348d18e159a1b99329343be14,,1958,0.489,0.806,3,-6.054,1,0.0858,0.841,2.96e-05,0.0687,0.944,172.269,audio_features,spotify:track:07GtDOCxmye5KDWsTSACPk,https://api.spotify.com/v1/tracks/07GtDOCxmye5KDWsTSACPk,https://api.spotify.com/v1/audio-analysis/07GtDOCxmye5KDWsTSACPk,145267,4,0,592
33aYzW5ToRjiFOzkubeJ8H,Rave On,Buddy Holly,https://i.scdn.co/image/ab67616d0000b27358816b5b546bdc2c0e7f6416,,1958,0.566,0.711,0,-6.536,1,0.0335,0.611,6.59e-06,0.417,0.961,159.629,audio_features,spotify:track:33aYzW5ToRjiFOzkubeJ8H,https://api.spotify.com/v1/tracks/33aYzW5ToRjiFOzkubeJ8H,https://api.spotify.com/v1/audio-analysis/33aYzW5ToRjiFOzkubeJ8H,109960,4,0,593
4YXKKnIZuk7UtXH5oC0ffa,Lucille,Little Richard,https://i.scdn.co/image/ab67616d0000b273cc4c510d6d19a2d03e2fc757,,1969,0.676,0.708,8,-12.115,0,0.0698,0.592,0.000307,0.166,0.919,143.669,audio_features,spotify:track:4YXKKnIZuk7UtXH5oC0ffa,https://api.spotify.com/v1/tracks/4YXKKnIZuk7UtXH5oC0ffa,https://api.spotify.com/v1/audio-analysis/4YXKKnIZuk7UtXH5oC0ffa,143827,4,0,594
3SQhmctWreNM0X6Zkm2K5R,Maybellene,Chuck Berry,https://i.scdn.co/image/ab67616d0000b273a496dc8c33ca6d10668b3157,,1959,0.756,0.768,0,-10.701,1,0.112,0.735,0.0,0.182,0.783,118.208,audio_features,spotify:track:3SQhmctWreNM0X6Zkm2K5R,https://api.spotify.com/v1/tracks/3SQhmctWreNM0X6Zkm2K5R,https://api.spotify.com/v1/audio-analysis/3SQhmctWreNM0X6Zkm2K5R,143240,4,0,595
7ycFNferNuk6wAjBa0vWvl,Little Darlin',The Diamonds,https://i.scdn.co/image/ab67616d0000b2736d1cec02080d64bcecf938f4,,1996,0.631,0.587,6,-11.402,1,0.042,0.536,0.29,0.333,0.664,152.851,audio_features,spotify:track:7ycFNferNuk6wAjBa0vWvl,https://api.spotify.com/v1/tracks/7ycFNferNuk6wAjBa0vWvl,https://api.spotify.com/v1/audio-analysis/7ycFNferNuk6wAjBa0vWvl,129333,4,0,596
7vAw4LLIms6X8ZHcbtoazz,I Wonder Why,Dion & The Belmonts,https://i.scdn.co/image/ab67616d0000b2737a609132064a415169a915cc,,1959,0.506,0.699,10,-3.834,1,0.0348,0.569,0.0,0.158,0.901,103.463,audio_features,spotify:track:7vAw4LLIms6X8ZHcbtoazz,https://api.spotify.com/v1/tracks/7vAw4LLIms6X8ZHcbtoazz,https://api.spotify.com/v1/audio-analysis/7vAw4LLIms6X8ZHcbtoazz,141387,4,0,597
1xVOttVNT27FBTD8iHjOfU,It's Only Make Believe,Conway Twitty,https://i.scdn.co/image/ab67616d0000b27300bc11e4af98a74a21c18aaf,,1959,0.461,0.466,11,-9.627,1,0.0598,0.86,2.76e-05,0.135,0.251,128.537,audio_features,spotify:track:1xVOttVNT27FBTD8iHjOfU,https://api.spotify.com/v1/tracks/1xVOttVNT27FBTD8iHjOfU,https://api.spotify.com/v1/audio-analysis/1xVOttVNT27FBTD8iHjOfU,132027,4,0,598
63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",The Rolling Stones,https://i.scdn.co/image/ab67616d0000b273bad7062c3fd2f2d037989694,,1966,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,audio_features,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/tracks/63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/audio-analysis/63T7DJ1AFDD6Bn8VzG6JE8,202267,4,0,602
745H5CctFr12Mo7cqa1BMH,My Girl,The Temptations,https://i.scdn.co/image/ab67616d0000b2731a5b6271ae1c8497df20916e,,1965,0.572,0.418,0,-10.738,1,0.0349,0.635,0.0,0.0961,0.694,104.566,audio_features,spotify:track:745H5CctFr12Mo7cqa1BMH,https://api.spotify.com/v1/tracks/745H5CctFr12Mo7cqa1BMH,https://api.spotify.com/v1/audio-analysis/745H5CctFr12Mo7cqa1BMH,165000,4,0,604
20OFwXhEXf12DzwXmaV7fj,Bad Moon Rising,Creedence Clearwater Revival,https://i.scdn.co/image/ab67616d0000b2733efcd243aaa5638f55318f91,,1969,0.508,0.774,2,-5.973,1,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,audio_features,spotify:track:20OFwXhEXf12DzwXmaV7fj,https://api.spotify.com/v1/tracks/20OFwXhEXf12DzwXmaV7fj,https://api.spotify.com/v1/audio-analysis/20OFwXhEXf12DzwXmaV7fj,141600,4,0,609
2EqlS6tkEnglzr7tkKAAYD,Come Together - Remastered 2009,The Beatles,https://i.scdn.co/image/ab67616d0000b273dc30583ba717007b00cceb25,,1969,0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,audio_features,spotify:track:2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/tracks/2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/audio-analysis/2EqlS6tkEnglzr7tkKAAYD,259947,4,0,611
6H3kDe7CGoWYBabAeVWGiD,Gimme Shelter,The Rolling Stones,https://i.scdn.co/image/ab67616d0000b2732af30c881bb23cfb82a8cf99,,1969,0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,audio_features,spotify:track:6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/tracks/6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/audio-analysis/6H3kDe7CGoWYBabAeVWGiD,270773,4,0,612
6b6IMqP565TbtFFZg9iFf3,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops,https://i.scdn.co/image/ab67616d0000b273c0fa62ae53b2aeae3766f13d,,1965,0.667,0.599,0,-8.894,1,0.0291,0.245,0.0,0.107,0.971,127.935,audio_features,spotify:track:6b6IMqP565TbtFFZg9iFf3,https://api.spotify.com/v1/tracks/6b6IMqP565TbtFFZg9iFf3,https://api.spotify.com/v1/audio-analysis/6b6IMqP565TbtFFZg9iFf3,160280,4,0,617
0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,Led Zeppelin,https://i.scdn.co/image/ab67616d0000b273fc4f17340773c6c3579fea0d,https://p.scdn.co/mp3-preview/89f3dc45265602fa874c23d638538af0f2c6b56a?cid=f4f54a850da14f27a6e2b44603fe8013,1969,0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,audio_features,spotify:track:0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/tracks/0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/audio-analysis/0hCB0YR03f6AmQaHbwWDe8,333893,4,0,618
3BQHpFgAp4l80e1XslIjNI,Yesterday - Remastered 2009,The Beatles,https://i.scdn.co/image/ab67616d0000b273e3e3b64cea45265469d4cafa,,1965,0.332,0.179,5,-11.83,1,0.0326,0.879,0.0,0.0886,0.315,96.529,audio_features,spotify:track:3BQHpFgAp4l80e1XslIjNI,https://api.spotify.com/v1/tracks/3BQHpFgAp4l80e1XslIjNI,https://api.spotify.com/v1/audio-analysis/3BQHpFgAp4l80e1XslIjNI,125667,4,0,619
48i055G1OT5KxGGftwFxWy,"Oh, Pretty Woman",Roy Orbison,https://i.scdn.co/image/ab67616d0000b2731b3c09cb3ec9f618664f2622,https://p.scdn.co/mp3-preview/246e9dc1fb2676bdacceaa564e46967ed000afef?cid=f4f54a850da14f27a6e2b44603fe8013,1962,0.619,0.603,9,-9.481,1,0.0342,0.712,0.0,0.0721,0.958,127.433,audio_features,spotify:track:48i055G1OT5KxGGftwFxWy,https://api.spotify.com/v1/tracks/48i055G1OT5KxGGftwFxWy,https://api.spotify.com/v1/audio-analysis/48i055G1OT5KxGGftwFxWy,178933,4,0,620
6pxWv6GV35VGmcPf5dh6CH,Proud Mary,Creedence Clearwater Revival,https://i.scdn.co/image/ab67616d0000b2731afccd261170f1d8f3cadb3d,,1969,0.699,0.641,2,-7.564,1,0.0289,0.13,0.000218,0.0601,0.728,120.745,audio_features,spotify:track:6pxWv6GV35VGmcPf5dh6CH,https://api.spotify.com/v1/tracks/6pxWv6GV35VGmcPf5dh6CH,https://api.spotify.com/v1/audio-analysis/6pxWv6GV35VGmcPf5dh6CH,187213,4,0,621
1Ud6moTC0KyXMq1Oxfien0,Sympathy For The Devil - 50th Anniversary Edition,The Rolling Stones,https://i.scdn.co/image/ab67616d0000b27344934a06d21864415376f5f2,,1968,0.702,0.668,9,-9.237,1,0.214,0.518,0.0,0.0588,0.561,116.063,audio_features,spotify:track:1Ud6moTC0KyXMq1Oxfien0,https://api.spotify.com/v1/tracks/1Ud6moTC0KyXMq1Oxfien0,https://api.spotify.com/v1/audio-analysis/1Ud6moTC0KyXMq1Oxfien0,378147,4,0,626
2gE95JskwQ1pCACTpGe1Db,Down On The Corner,Creedence Clearwater Revival,https://i.scdn.co/image/ab67616d0000b2739f39192f9f8ca1c90847b3e5,,1969,0.858,0.544,0,-9.289,1,0.0751,0.583,0.00109,0.0707,0.874,108.217,audio_features,spotify:track:2gE95JskwQ1pCACTpGe1Db,https://api.spotify.com/v1/tracks/2gE95JskwQ1pCACTpGe1Db,https://api.spotify.com/v1/audio-analysis/2gE95JskwQ1pCACTpGe1Db,166280,4,0,629
1kPBT8S2wJFNAyBMnGVZgL,I'd Rather Go Blind,Etta James,https://i.scdn.co/image/ab67616d0000b2737649604d1b27be1c78c466e9,,1968,0.477,0.433,11,-6.473,0,0.0247,0.689,0.000195,0.151,0.611,82.52,audio_features,spotify:track:1kPBT8S2wJFNAyBMnGVZgL,https://api.spotify.com/v1/tracks/1kPBT8S2wJFNAyBMnGVZgL,https://api.spotify.com/v1/audio-analysis/1kPBT8S2wJFNAyBMnGVZgL,156653,3,0,630
6ToM0uwxtPKo9CMpbPGYvM,Break on Through (To the Other Side),The Doors,https://i.scdn.co/image/ab67616d0000b2735b96a8c5d61be8878452f8f1,https://p.scdn.co/mp3-preview/af8cb2c28e8a897cec1f7c9831abcfe0fc431b9a?cid=f4f54a850da14f27a6e2b44603fe8013,1967,0.421,0.751,9,-9.584,1,0.0472,0.2,0.0,0.17,0.789,89.839,audio_features,spotify:track:6ToM0uwxtPKo9CMpbPGYvM,https://api.spotify.com/v1/tracks/6ToM0uwxtPKo9CMpbPGYvM,https://api.spotify.com/v1/audio-analysis/6ToM0uwxtPKo9CMpbPGYvM,145867,4,0,633
3spdoTYpuCpmq19tuD0bOe,My Way,Frank Sinatra,https://i.scdn.co/image/ab67616d0000b27380aa6a82fce614eea8357253,,1969,0.401,0.381,2,-7.458,1,0.0274,0.7,0.0,0.122,0.229,75.454,audio_features,spotify:track:3spdoTYpuCpmq19tuD0bOe,https://api.spotify.com/v1/tracks/3spdoTYpuCpmq19tuD0bOe,https://api.spotify.com/v1/audio-analysis/3spdoTYpuCpmq19tuD0bOe,276800,4,0,636
11DjZQEZ69EXLo77HVj6yW,Green River,Creedence Clearwater Revival,https://i.scdn.co/image/ab67616d0000b2733efcd243aaa5638f55318f91,,1969,0.702,0.772,9,-9.677,1,0.0277,0.0312,0.00837,0.0809,0.973,141.694,audio_features,spotify:track:11DjZQEZ69EXLo77HVj6yW,https://api.spotify.com/v1/tracks/11DjZQEZ69EXLo77HVj6yW,https://api.spotify.com/v1/audio-analysis/11DjZQEZ69EXLo77HVj6yW,154120,4,0,637
29SyMC0plk6qw8NMF7lfRL,You Really Got Me,The Kinks,https://i.scdn.co/image/ab67616d0000b273718bbc2828082b2f45c12dbe,https://p.scdn.co/mp3-preview/90d7020090f2cdd8ca726ec906d8c2092cef9eca?cid=f4f54a850da14f27a6e2b44603fe8013,1964,0.573,0.939,8,-6.441,1,0.0808,0.493,0.0,0.0994,0.963,137.382,audio_features,spotify:track:29SyMC0plk6qw8NMF7lfRL,https://api.spotify.com/v1/tracks/29SyMC0plk6qw8NMF7lfRL,https://api.spotify.com/v1/audio-analysis/29SyMC0plk6qw8NMF7lfRL,134253,4,0,639
5b7OgznPJJr1vHNYGyvxau,Fly Me To The Moon (In Other Words),Frank Sinatra,https://i.scdn.co/image/ab67616d0000b273cb81eb3c1238c60f2bbfd3b5,,1962,0.668,0.26,7,-14.256,1,0.0523,0.453,0.0,0.0621,0.368,119.416,audio_features,spotify:track:5b7OgznPJJr1vHNYGyvxau,https://api.spotify.com/v1/tracks/5b7OgznPJJr1vHNYGyvxau,https://api.spotify.com/v1/audio-analysis/5b7OgznPJJr1vHNYGyvxau,147000,4,0,641
